PQ,SQ,RQ,PQ_th,SQ_th,RQ_th,PQ_st,SQ_st,RQ_st
98.98287621655409,141.54525896387457,35.14969878606242,0.0,0.0,0.0,155.5445197688707,222.42826408608863,55.23524094952666
103.61621473683138,138.19908558942444,41.64471891744619,0.0,0.0,0.0,162.82548030073502,217.16999164052413,65.44170115598688
116.56317907256404,153.27271165642952,43.04332031604759,0.0,0.0,0.0,183.17070997117207,240.85711831724637,67.63950335378908
141.40241531001783,187.0485475767848,50.019677292404566,0.0,0.0,0.0,222.20379548717085,293.93343190637614,78.60235003092146
166.41206345935345,214.68406762927148,68.64620228256591,31.145246684800277,42.00743980534153,37.5,243.70738733052667,313.3564263858028,86.44403215831787
176.9683005384232,197.4838744685681,72.66824085005904,42.23411098933071,42.23411098933071,50.0,253.95926599504745,286.1980250281323,85.62152133580705
227.10409333671723,251.37435049406506,82.26420044601862,62.315970775997485,64.59614881371351,72.22222222222221,321.2687347999857,358.10475145426597,88.00247371675944
227.5292821489639,250.92969210928337,83.27430145611963,65.26842785215597,65.26842785215597,75.0,320.2497703185684,357.0218431133561,88.00247371675944
226.5866742652974,249.9328218147675,83.27430145611963,64.77538319750713,64.77538319750713,75.0,319.05026916117765,355.737072453202,88.00247371675944
236.83004699591527,263.4675775138564,89.33490751672568,80.49813714824313,88.04769863189013,91.66666666666666,326.16256690887076,363.7075083035513,88.00247371675944
234.96298380945828,261.4203048822024,89.33490751672568,79.7273858734686,87.25258533750417,91.66666666666666,323.66903977288104,360.94471605060147,88.00247371675944
231.53635853705953,257.686071693912,89.33490751672568,80.02964091000216,87.51220683971775,91.66666666666666,318.11162575252087,354.92828018202306,88.00247371675944
232.9356824357166,260.75321065456933,87.81975600157416,75.08597327014292,86.39261496573948,87.5,323.1355162446158,360.3878367624721,88.00247371675944
241.93413397278607,266.30163290872736,90.633608815427,81.07678951641046,88.66289402947459,91.66666666666666,333.8526165192864,367.8094836968718,90.04329004329004
233.98740651755895,257.52217097902246,90.633608815427,79.70685125672422,87.08093006785766,91.66666666666666,322.14772380946454,354.9171657854024,90.04329004329004
231.6719749736289,252.82118658559688,84.57300275482093,65.21667778576725,65.21667778576725,75.0,326.789287652407,360.0237630426424,90.04329004329004
237.36611561789033,262.7081719559349,89.11845730027548,76.52684322635531,87.71300712184225,87.5,329.27427127019604,362.7054090039878,90.04329004329004
238.3645566293992,263.71587137461273,89.11845730027548,76.56283429019166,87.64679190027753,87.5,330.82268368037495,364.32677393137567,90.04329004329004
240.3419241074963,265.94613507250534,89.11845730027548,76.69572226038609,87.78653168848768,87.5,333.8540394487021,367.7516227205154,90.04329004329004
239.89385568514473,264.0697426471011,90.633608815427,79.81679568643665,87.27728353587936,91.66666666666666,331.3664613986923,365.0940049963706,90.04329004329004
242.87234387951236,267.26714898237117,90.633608815427,80.21699832283811,87.74029450409154,91.66666666666666,335.81825562618343,369.85392296995946,90.04329004329004
240.3857548106448,264.5361818752187,90.633608815427,80.05662546212731,87.54566255330218,91.66666666666666,332.00240015265473,365.67362148774237,90.04329004329004
240.20141627972146,264.31872830387886,90.633608815427,80.24190821569516,87.69021505533216,91.66666666666666,331.60684945916506,365.2493073030484,90.04329004329004
240.06985661468948,264.12198986517814,90.633608815427,80.50279718155528,87.92027084012157,91.66666666666666,331.2510334336233,364.8086864509248,90.04329004329004
242.1524734258956,266.4504761671337,90.633608815427,80.14402069555362,87.56606223279705,91.66666666666666,334.7287321289482,368.67014127246887,90.04329004329004
242.57470982387858,266.8547954950534,90.633608815427,80.01201551862535,87.3594483708088,91.66666666666666,335.467677998309,369.42356528033605,90.04329004329004
242.37913554896804,266.6904440815667,90.633608815427,80.10725514458673,87.48780511717946,91.66666666666666,335.1059243514717,369.09195206121655,90.04329004329004
243.67358061462934,268.0843602749011,90.633608815427,80.43571329973722,87.8794522606971,91.66666666666666,336.9523619374248,371.0585934258748,90.04329004329004
243.9576667880413,268.40505400838947,90.633608815427,80.16784018083321,87.5639970722395,91.66666666666666,337.5518534207317,371.74280082904664,90.04329004329004
239.0193930295551,260.8227912134515,84.57300275482093,65.0942399806485,65.0942399806485,75.0,338.40519477178736,372.6676776321961,90.04329004329004
