PQ,SQ,RQ,PQ_th,SQ_th,RQ_th,PQ_st,SQ_st,RQ_st
42.748914215223124,50.86359145367367,32.82738152785828,0.0,0.0,0.0,79.39084068541439,94.46095555682254,60.96513712316538
35.560497044239014,50.0408305846252,28.342149039261898,0.0,0.0,0.0,66.04092308215817,92.9329710857325,52.635419644343514
61.73112956561724,85.78050707712498,32.72216651964337,0.0,0.0,0.0,114.6435263361463,159.30665600037497,60.76973782219485
51.473161566076165,65.17759906925069,33.12189652375329,0.0,0.0,0.0,95.59301433699859,121.04411255717984,61.512093544113256
292.5123011448899,351.32438486529986,33.44920152129403,0.0,0.0,0.0,543.2371306976527,652.4595718926997,62.1199456824032
62.45380352587202,72.2598373894306,33.349831494509154,0.0,0.0,0.0,115.9856351194766,134.1968408660854,61.93540134694556
260.7333365309993,519.1557729160144,31.007528179494297,0.0,0.0,0.0,484.21905355757013,964.1464354154552,57.585409476203694
156.5280139413897,189.02337315982385,30.99688276715148,0.0,0.0,0.0,290.6948830340095,351.0434072968157,57.56563942470988
294.8507509961959,380.9563598971531,33.99729063359746,0.2974069644482141,8.476098486774102,0.5847953216374269,547.3250458805511,700.2251553917637,62.6365723295632
120.55385855993657,144.5490567848514,38.72898591960342,4.380658276121027,10.375243285549802,7.037037037037037,220.13088737463556,259.5551826413956,65.89351353323174
138.64611234721346,163.93648420691918,38.209143416662094,1.964794501302885,9.122260184620536,3.5897435897435903,255.80152764370828,296.63439051174663,67.88291469687796
450.5336383039957,522.2442015948037,36.111369836321686,1.6225386787904885,9.431006070469715,2.8673835125448033,835.3145808398858,961.7983691870899,64.60621525670184
119.34140998551679,143.05443221395785,37.22598946597834,2.805415068598642,9.882712173472488,4.731182795698925,219.2294056285895,257.2016208200882,65.07868089764642
343.4524990223898,398.6446884072243,39.296006502039894,5.4804516922881765,10.647734716445601,8.578431372549018,633.142825305334,731.2135058564631,65.62535661303207
219.9661385618799,260.8051952585806,38.408832644321905,4.398059111958658,35.383172004891655,6.201996927803379,404.73877809038373,454.02407233317126,66.01469182990922
111.68855325128449,135.8316326964776,47.71796472701534,13.650288211452288,33.867777602459,20.173239750445635,195.721351856855,223.22922277706496,71.32772899264653
104.55361762604515,121.59550522225237,47.61007456499552,15.727896611375389,22.298571926916747,23.506698187549254,180.68994992433355,206.7071623325401,68.27011145994948
137.09742459540013,167.46969224755335,51.27767328611947,22.52076874159253,59.17405421145558,33.138680033416875,235.30598675580657,260.2945248499229,66.82538178843596
125.32206009500426,146.17101839221104,58.75649574709466,33.81240255755667,55.90000024182604,49.04910682221607,203.75890941281648,223.5461768068268,67.07711482556203
123.71858199595094,156.5470867809324,54.51018466715336,27.66893603436485,57.12180943201698,39.933987253896504,206.04684996302475,241.7687530800028,67.00406816423067
