PQ,SQ,RQ,PQ_th,SQ_th,RQ_th,PQ_st,SQ_st,RQ_st
42.44592956819905,51.04720060928317,32.58787620191309,0.0,0.0,0.0,78.82815491236965,94.80194398866874,60.5203415178386
60.040900271958165,70.52572218349708,35.68607866055068,0.0,0.0,0.0,111.50452907649372,130.97634119792318,66.27414608387981
72.4120278299976,82.82583250903272,38.01360948633865,0.0,0.0,0.0,134.4794802557098,153.81940323106076,70.59670333177178
82.64734076018992,96.47412848589366,40.330988897074235,0.0,0.0,0.0,153.4879185546384,179.16623861665963,74.9004079517093
99.48261685839027,111.5824632560529,49.78394823246876,12.409870108002668,13.961103871503003,14.814814814814813,174.11639978729394,195.25791415709566,79.75749116188642
114.54540205627093,129.4556364577399,61.911098819601854,31.503539452879487,43.54330820794878,36.26434787636974,185.72414143060644,203.09477495756082,83.8940281995151
125.47131494272791,140.55455785208736,70.66621035435742,46.45273804104757,57.65661857828926,53.422009098460585,193.20152371559675,211.6099343724858,85.44695428798327
145.084986782616,160.1621723388266,85.3489614192215,71.36042370584582,86.48947512476953,82.19771718167065,208.27746941984762,223.310198522304,88.05002790855079
151.24333942437664,162.68057829538853,89.23975447605181,77.27452501163259,87.46474397061453,88.38341958754803,214.64518034958587,227.15129343090913,89.97375580905505
160.74387704473213,168.76708044731694,92.33998555750483,82.27069460999955,88.05094878253877,93.46421841834686,228.0066048459315,237.95233615998401,91.3763573910688
160.44473518727494,166.98281035763392,94.05220098390285,85.2924121354687,88.73922647682363,96.10642903196094,224.86101208882312,234.04873939832845,92.29143408556733
169.23885442036968,175.55177492376237,94.61079307244201,85.27162551587364,88.89494262926908,95.94647983353511,241.21076490993764,249.82905974761374,93.46591870579077
165.28174725602165,169.16669014910752,96.47309268114252,85.52565810104612,89.5815478431721,95.47018412356415,233.6441093888578,237.3825264113379,97.33272858763826
175.32369156194778,179.90295247284845,95.74257460346108,87.6823785293215,90.57403138705922,96.84572361271894,250.44481701848454,256.47059911781065,94.79701830981149
195.85589432868957,198.44469387345293,97.76421424736981,88.74896404220776,90.44955067516533,98.14323607427056,287.66183457424546,291.01195947198516,97.4393383957406
187.00942307770742,189.396695926273,97.92188411698248,89.16397911027346,90.72628158200665,98.31144465290808,270.8769464783651,273.97133679278693,97.58797508618913
188.29187962381607,190.43545228626212,97.96690527615048,88.79233614432431,91.21068785271801,97.3821220801519,273.5772026062377,275.485250372157,98.46814801557785
192.01839528757495,193.12157418034442,98.92660463232103,89.43397676619625,91.52540558476238,97.73673200922991,279.94789687732816,280.20400440512896,99.94649545211344
201.68372801074344,202.37846054713208,99.37947388249894,90.74704312590445,91.94558349362664,98.71794871794873,296.7723150548911,297.0352123072794,99.94649545211344
209.67286827705922,210.36169206124146,99.37947388249894,90.49534167409014,91.69332943783508,98.71794871794873,311.82503393674705,312.07743145273264,99.94649545211344
195.3632622894701,196.06630041817573,99.37947388249894,90.86630807905175,92.0705433403624,98.71794871794873,284.9320801841145,285.2055207705871,99.94649545211344
211.11358057583507,211.99379840656206,99.19185662171095,90.83091923903318,92.41301561283782,98.31144465290808,314.2130045788081,314.4916122297542,99.94649545211344
192.91622992846305,193.61882997465264,99.37947388249894,90.62967411775709,91.8255795221296,98.71794871794873,280.5904206233539,280.8701875053867,99.94649545211344
204.7293696093754,205.42290319114844,99.37947388249894,91.43865114289738,92.64218814278223,98.71794871794873,301.8356997234995,302.0920875183195,99.94649545211344
221.40766627279112,222.11566980683375,99.37947388249894,91.58388279306435,92.79857942243227,98.71794871794873,332.68519496969986,332.95889013632086,99.94649545211344
222.9134694885466,223.61576396231507,99.37947388249894,91.90701458568734,93.11703421826346,98.71794871794873,335.2047165481403,335.4718180286451,99.94649545211344
223.450350314721,224.01083625431147,99.40828402366864,91.86024239714605,93.07462859959226,98.71794871794873,336.241871386928,336.241871386928,100.0
230.62534744917,231.32773342207065,99.37947388249894,91.75290658747714,92.95770278859831,98.71794871794873,349.6588681877639,349.93061682218985,99.94649545211344
257.0747196331243,257.77880175772407,99.37947388249894,92.16463420849409,93.38538602735197,98.71794871794873,398.4262214256645,398.6874438123288,99.94649545211344
226.14724964162366,226.8565628320349,99.37947388249894,92.18998501027271,93.40614771760384,98.71794871794873,340.9677621827816,341.2426329301187,99.94649545211344
272.1079390265167,272.8131587748926,99.37947388249894,92.12049741434525,93.34105562576372,98.71794871794873,426.3828889798066,426.6463900455746,99.94649545211344
235.63104767649583,236.35071623991445,99.37947388249894,92.69937686351128,93.92367030421642,98.71794871794873,358.1439083733397,358.4310413276557,99.94649545211344
226.1896562033326,226.90957900266974,99.37947388249894,92.47887763462838,93.69763970851737,98.71794871794873,340.7988949765076,341.09124125480037,99.94649545211344
223.29831254665498,223.86253594374378,99.40828402366864,92.40123019244993,93.62371421947566,98.71794871794873,335.49581170740225,335.49581170740225,100.0
265.9708900114625,266.5337569603013,99.40828402366864,92.74942447944657,93.96896953526395,98.71794871794873,414.4464318960475,414.4464318960475,100.0
299.14162828094027,299.70227272655427,99.40828402366864,92.28449339209836,93.49922302426205,98.71794871794873,476.4477438999476,476.4477438999476,100.0
249.21727032896067,249.75568495224718,99.40828402366864,92.08996231250785,93.25652732962854,98.71794871794873,383.8978200573488,383.8978200573488,100.0
227.7788439194432,228.34380595170396,99.40828402366864,92.9243861569223,94.14847056015392,98.71794871794873,343.3683791444611,343.3683791444611,100.0
219.54379191665328,220.109198674671,99.40828402366864,92.79515418492464,94.02020216062967,98.71794871794873,328.18548140099216,328.18548140099216,100.0
284.65884358974927,285.2220876258262,99.40828402366864,92.87884162835456,94.09920370652131,98.71794871794873,449.0417024138019,449.0417024138019,100.0
229.4059749087989,229.97109529283165,99.40828402366864,93.21675888143331,94.44118638017099,98.71794871794873,346.1395886465408,346.1395886465408,100.0
