PQ,SQ,RQ,PQ_th,SQ_th,RQ_th,PQ_st,SQ_st,RQ_st
47.334176095059405,73.31191166883873,29.246511064692886,0.0,0.0,0.0,74.38227672080764,115.20443262246087,45.958803101660244
73.70666879816675,107.30886395302839,33.09720582447855,0.0,0.0,0.0,115.82476525426205,168.62821478333032,52.00989486703772
78.99073638899226,107.57132830969047,36.99330972058244,0.0,0.0,0.0,124.12830003984499,169.04065877237076,58.13234384662955
90.16416188786252,120.30302101701761,49.035812672176306,0.0,0.0,0.0,141.68654010949825,189.0476044553134,77.05627705627705
105.70999764806979,137.1030918452597,55.64738292011019,13.513913558318533,20.2708703374778,16.666666666666664,158.3934742707848,203.864361278278,77.92207792207793
124.72830248368028,156.95441358756574,67.46556473829202,37.13876783739134,41.12040062268153,45.0,174.7794651387025,223.1452781389281,80.30303030303031
165.89018762549085,190.14893302399906,73.96694214876032,51.17929438130291,66.30128841324957,58.333333333333336,231.43926947931251,260.91901565871314,82.9004329004329
208.97458199647386,231.48773405278536,80.02754820936639,65.3533335561198,65.3533335561198,75.0,291.0438668195333,326.42167719373725,82.9004329004329
210.38037792443794,232.99632638049937,80.02754820936639,65.44856782307424,65.44856782307424,75.0,293.1985551252172,328.73790269902804,82.9004329004329
217.23953127344146,240.67774313356415,80.02754820936639,65.65712850404002,65.65712850404002,75.0,303.85804714167085,340.68952292186367,82.9004329004329
209.66590644549385,232.41961177432512,80.02754820936639,65.43582494520909,65.43582494520909,75.0,292.083095874228,327.83891853382,82.9004329004329
214.88373710450287,238.23578585150904,80.02754820936639,65.95005135178475,65.95005135178475,75.0,299.98870039177035,336.6847769942086,82.9004329004329
215.97130834181772,237.98354762148546,81.5426997245179,65.98431569701401,65.98431569701401,75.0,301.6781612817055,336.2688230068977,85.2813852813853
216.56527731219,238.7043289211274,81.5426997245179,66.06382262974908,66.06382262974908,75.0,302.5661085592991,337.35604680191494,85.2813852813853
234.55564986676362,241.0327269095176,85.39944903581265,66.2253676802337,66.2253676802337,75.0,330.74438254478065,340.9226464691084,91.34199134199135
221.4597498513871,241.2436459913172,84.57300275482093,66.33537188465795,66.33537188465795,75.0,310.1022515466609,341.19123119512255,90.04329004329004
238.2173164872207,244.75925345593575,85.39944903581265,66.50304282439814,66.50304282439814,75.0,336.3397585802621,346.6199452453858,91.34199134199135
236.0722948509072,242.6615493965574,85.39944903581265,66.44971597012803,66.44971597012803,75.0,332.99948278278106,343.3540256402313,91.34199134199135
227.445649070653,244.99167128843334,87.60330578512398,66.36112903231862,66.36112903231862,75.0,319.49394623541554,347.066266863356,94.80519480519482
234.59120327795938,241.1702318710177,85.39944903581265,66.2545489476293,66.2545489476293,75.0,330.7835771810051,341.12205068438254,91.34199134199135
231.33122429227808,237.96916509277852,85.39944903581265,66.2673692729889,66.2673692729889,75.0,325.6534271604433,336.08447698980115,91.34199134199135
229.5535329880421,247.35763697874452,87.60330578512398,66.40223534604961,66.40223534604961,75.0,322.7828459263235,350.7607236259988,94.80519480519482
232.62680038548282,239.2945010745207,85.39944903581265,65.93496983777894,65.93496983777894,75.0,327.8792749841708,338.35709035265893,91.34199134199135
236.4285417004913,240.3902493291069,88.4297520661157,66.43336524575136,66.43336524575136,75.0,333.5686425317713,339.7941830910244,96.1038961038961
235.8083352836981,239.833396146302,88.4297520661157,66.54269587362653,66.54269587362653,75.0,332.53155780373896,338.8566534449737,96.1038961038961
243.90099234031277,247.92614647215245,88.4297520661157,66.28795120446482,66.28795120446482,75.0,345.39415870365445,351.7194009108311,96.1038961038961
239.581398921348,246.29537493988144,85.39944903581265,66.24332457881694,66.24332457881694,75.0,338.6317271170801,349.18226086048975,91.34199134199135
242.46570669859636,249.16290753435953,85.39944903581265,66.39789358461003,66.39789358461003,75.0,343.07588562087426,353.6000583627878,91.34199134199135
244.03359436100982,248.08193883660633,88.4297520661157,66.40417554828402,66.40417554828402,75.0,345.5361193968531,351.8978035727905,96.1038961038961
238.75002894985866,242.83381940967615,88.4297520661157,66.01047493549417,66.01047493549417,75.0,337.45834552949555,343.87573053778016,96.1038961038961
243.5383871848246,247.61935801518877,88.4297520661157,66.52149446068114,66.52149446068114,75.0,344.69089731290654,351.10385147490734,96.1038961038961
245.55446576376673,249.68302834034745,88.4297520661157,66.51990705752944,66.51990705752944,75.0,347.85992788161656,354.3476690733863,96.1038961038961
244.230637179782,248.37184369201714,88.4297520661157,66.43717290254185,66.43717290254185,75.0,345.8269024810621,352.33451271457443,96.1038961038961
240.57840618777612,244.67553267677764,88.4297520661157,66.34950584092773,66.34950584092773,75.0,340.13777781454667,346.57611944012046,96.1038961038961
246.394253872845,250.4741170110902,88.4297520661157,66.26847910166947,66.26847910166947,75.0,349.32326802780244,355.7344815307592,96.1038961038961
240.91569424252884,244.97416255342185,88.4297520661157,66.4405179736621,66.4405179736621,75.0,340.61579496759555,346.9933880275703,96.1038961038961
245.62550007472183,249.70190558505624,88.4297520661157,65.15806487143253,65.15806487143253,75.0,348.7497487623158,355.1555288499841,96.1038961038961
249.2843177382339,253.3684652126198,88.4297520661157,66.55164348027931,66.55164348027931,75.0,353.7029887427795,360.1209347739573,96.1038961038961
245.1163181924299,249.25171930995006,88.4297520661157,66.34298536241894,66.34298536241894,75.0,347.2725083810075,353.77099585139644,96.1038961038961
246.58130957690148,250.68082575562852,88.4297520661157,66.26097781246439,66.26097781246439,75.0,349.6214991565798,356.0635960088651,96.1038961038961
